date,isin,ticker,price
2023-09-11,CH0012214059,HOLN.SW,27.1151
2023-09-12,CH0012214059,HOLN.SW,27.1721
2023-09-13,CH0012214059,HOLN.SW,27.2386
2023-09-14,CH0012214059,HOLN.SW,27.6188
2023-09-15,CH0012214059,HOLN.SW,27.904
2023-09-18,CH0012214059,HOLN.SW,27.7234
2023-09-19,CH0012214059,HOLN.SW,27.8279
2023-09-20,CH0012214059,HOLN.SW,28.3127
2023-09-21,CH0012214059,HOLN.SW,28.094
2023-09-22,CH0012214059,HOLN.SW,27.5808
2023-09-25,CH0012214059,HOLN.SW,27.98
2023-09-26,CH0012214059,HOLN.SW,27.885
2023-09-27,CH0012214059,HOLN.SW,27.8469
2023-09-28,CH0012214059,HOLN.SW,27.9229
2023-09-29,CH0012214059,HOLN.SW,27.9325
2023-10-02,CH0012214059,HOLN.SW,27.7234
2023-10-03,CH0012214059,HOLN.SW,27.0105
2023-10-04,CH0012214059,HOLN.SW,26.9726
2023-10-05,CH0012214059,HOLN.SW,26.6209
2023-10-06,CH0012214059,HOLN.SW,27.1342
2023-10-09,CH0012214059,HOLN.SW,26.7255
2023-10-10,CH0012214059,HOLN.SW,27.5619
2023-10-11,CH0012214059,HOLN.SW,27.5808
2023-10-12,CH0012214059,HOLN.SW,27.6948
2023-10-13,CH0012214059,HOLN.SW,27.5808
2023-10-16,CH0012214059,HOLN.SW,27.5713
2023-10-17,CH0012214059,HOLN.SW,27.5048
2023-10-18,CH0012214059,HOLN.SW,26.9536
2023-10-19,CH0012214059,HOLN.SW,26.8395
2023-10-20,CH0012214059,HOLN.SW,26.0982
2023-10-23,CH0012214059,HOLN.SW,26.3833
2023-10-24,CH0012214059,HOLN.SW,26.2122
2023-10-25,CH0012214059,HOLN.SW,26.5068
2023-10-26,CH0012214059,HOLN.SW,26.6305
2023-10-27,CH0012214059,HOLN.SW,26.3833
2023-10-30,CH0012214059,HOLN.SW,26.5734
2023-10-31,CH0012214059,HOLN.SW,26.6494
2023-11-01,CH0012214059,HOLN.SW,27.2292
2023-11-02,CH0012214059,HOLN.SW,27.8279
2023-11-03,CH0012214059,HOLN.SW,28.0085
2023-11-06,CH0012214059,HOLN.SW,28.0846
2023-11-07,CH0012214059,HOLN.SW,28.018
2023-11-08,CH0012214059,HOLN.SW,28.2176
2023-11-09,CH0012214059,HOLN.SW,28.3412
2023-11-10,CH0012214059,HOLN.SW,28.5027
2023-11-13,CH0012214059,HOLN.SW,28.9304
2023-11-14,CH0012214059,HOLN.SW,29.5862
2023-11-15,CH0012214059,HOLN.SW,29.3391
2023-11-16,CH0012214059,HOLN.SW,29.3011
2023-11-17,CH0012214059,HOLN.SW,29.3486
2023-11-20,CH0012214059,HOLN.SW,29.3771
2023-11-21,CH0012214059,HOLN.SW,29.7003
2023-11-22,CH0012214059,HOLN.SW,29.8428
2023-11-23,CH0012214059,HOLN.SW,29.9093
2023-11-24,CH0012214059,HOLN.SW,29.9663
2023-11-27,CH0012214059,HOLN.SW,29.8903
2023-11-28,CH0012214059,HOLN.SW,30.0234
2023-11-29,CH0012214059,HOLN.SW,30.3655
2023-11-30,CH0012214059,HOLN.SW,30.5556
2023-12-01,CH0012214059,HOLN.SW,30.9167
2023-12-04,CH0012214059,HOLN.SW,30.6221
2023-12-05,CH0012214059,HOLN.SW,30.7457
2023-12-06,CH0012214059,HOLN.SW,30.9738
2023-12-07,CH0012214059,HOLN.SW,30.8787
2023-12-08,CH0012214059,HOLN.SW,31.0879
2023-12-11,CH0012214059,HOLN.SW,31.1448
2023-12-12,CH0012214059,HOLN.SW,31.3444
2023-12-13,CH0012214059,HOLN.SW,31.5155
2023-12-14,CH0012214059,HOLN.SW,31.6391
2023-12-15,CH0012214059,HOLN.SW,32.0287
2023-12-18,CH0012214059,HOLN.SW,31.3919
2023-12-19,CH0012214059,HOLN.SW,31.8387
