date,isin,ticker,price
2024-06-11,US81369Y5069,XLE.US,42.4419
2024-06-12,US81369Y5069,XLE.US,41.9869
2024-06-13,US81369Y5069,XLE.US,41.6023
2024-06-14,US81369Y5069,XLE.US,41.2928
2024-06-17,US81369Y5069,XLE.US,41.4007
2024-06-18,US81369Y5069,XLE.US,41.5742
2024-06-20,US81369Y5069,XLE.US,42.3387
2024-06-21,US81369Y5069,XLE.US,42.0948
2024-06-24,US81369Y5069,XLE.US,43.1561
2024-06-25,US81369Y5069,XLE.US,43.2554
2024-06-26,US81369Y5069,XLE.US,42.8299
2024-06-27,US81369Y5069,XLE.US,42.9292
2024-06-28,US81369Y5069,XLE.US,43.0947
2024-07-01,US81369Y5069,XLE.US,43.1183
2024-07-02,US81369Y5069,XLE.US,43.0852
2024-07-03,US81369Y5069,XLE.US,43.2743
2024-07-05,US81369Y5069,XLE.US,42.5983
2024-07-08,US81369Y5069,XLE.US,42.3382
2024-07-09,US81369Y5069,XLE.US,41.9647
2024-07-10,US81369Y5069,XLE.US,42.2484
2024-07-11,US81369Y5069,XLE.US,42.6881
2024-07-12,US81369Y5069,XLE.US,42.7968
2024-07-15,US81369Y5069,XLE.US,43.4445
2024-07-16,US81369Y5069,XLE.US,43.6384
2024-07-17,US81369Y5069,XLE.US,44.0734
2024-07-18,US81369Y5069,XLE.US,44.1537
2024-07-19,US81369Y5069,XLE.US,43.6715
2024-07-22,US81369Y5069,XLE.US,43.3973
2024-07-23,US81369Y5069,XLE.US,42.707
2024-07-24,US81369Y5069,XLE.US,42.7117
2024-07-25,US81369Y5069,XLE.US,43.4493
2024-07-26,US81369Y5069,XLE.US,43.5864
2024-07-29,US81369Y5069,XLE.US,43.2129
2024-07-30,US81369Y5069,XLE.US,43.8842
2024-07-31,US81369Y5069,XLE.US,44.0686
2024-08-01,US81369Y5069,XLE.US,42.9008
2024-08-02,US81369Y5069,XLE.US,41.7945
2024-08-05,US81369Y5069,XLE.US,40.8726
2024-08-06,US81369Y5069,XLE.US,41.1231
2024-08-07,US81369Y5069,XLE.US,41.2886
2024-08-08,US81369Y5069,XLE.US,42.1775
2024-08-09,US81369Y5069,XLE.US,42.272
2024-08-12,US81369Y5069,XLE.US,42.4801
2024-08-13,US81369Y5069,XLE.US,42.0687
2024-08-14,US81369Y5069,XLE.US,42.3146
2024-08-15,US81369Y5069,XLE.US,42.8205
2024-08-16,US81369Y5069,XLE.US,42.7732
2024-08-19,US81369Y5069,XLE.US,43.0616
2024-08-20,US81369Y5069,XLE.US,41.9269
2024-08-21,US81369Y5069,XLE.US,41.9978
2024-08-22,US81369Y5069,XLE.US,42.1066
2024-08-23,US81369Y5069,XLE.US,42.7354
2024-08-26,US81369Y5069,XLE.US,43.1183
2024-08-27,US81369Y5069,XLE.US,42.7164
2024-08-28,US81369Y5069,XLE.US,42.4422
2024-08-29,US81369Y5069,XLE.US,42.9954
2024-08-30,US81369Y5069,XLE.US,43.1561
2024-09-03,US81369Y5069,XLE.US,42.0829
2024-09-04,US81369Y5069,XLE.US,41.5014
2024-09-05,US81369Y5069,XLE.US,41.1799
2024-09-06,US81369Y5069,XLE.US,40.6645
2024-09-09,US81369Y5069,XLE.US,40.9577
2024-09-10,US81369Y5069,XLE.US,40.2532
